type,name,latitude,longitude,city
small_airport,Nzovu Airport,-2.58299994468689,27.9829998016357,Nzovu
small_airport,Bulongo Kigogo Airport,-2.66700005531311,28.7999992370605,Bulongo Kigogo
small_airport,Kimano Ii Airport,-4.38299989700317,28.3500003814697,Kimano Ii
small_airport,Shabunda Airport,-2.68300008773804,27.3330001831055,Shabunda
medium_airport,Goma International Airport,-1.67080998420715,29.2385005950928,Goma
small_airport,Katale Airport,-1.30472004413605,29.3738994598389,Katale
small_airport,Rutshuru Airport,-1.16700005531311,29.4169998168945,Rutshuru
small_airport,Lubero Airport,-0.133000001311302,29.25,Lubero
small_airport,Ishasha Airport,-0.7415,29.6245,Ishasha
small_airport,Katanda Rusthuru Airport,-0.800000011920929,29.367000579834,Katanda Rusthuru
small_airport,Beni Airport,0.575,29.4739,Beni
small_airport,Obaye Airport,-1.33299994468689,27.7329998016357,Obaye
small_airport,Rwindi Airport,-0.790278017520904,29.2749996185303,Rwindi
medium_airport,Kindu Airport,-2.91917991638,25.9153995514,Kindu
small_airport,Tingi-Tingi Airport,-0.762499988079071,26.6096992492676,Tingi-Tingi
small_airport,Kamisuku Airport,-2.54999995231628,26.6166667938232,Kalima
small_airport,Kinkungwa Airport,-2.57800006866455,26.7339992523193,Kalima
small_airport,Kampene Airport,-3.58299994468689,26.7000007629395,Kampene
small_airport,Kiapupe Airport,-2.90000009536743,27.2999992370605,Kiapupe
small_airport,Lulingu Tshionka Airport,-2.31699991226196,27.5499992370605,Lulingu Tshionka
small_airport,Moga Airport,-2.46700000762939,26.7999992370605,Moga
small_airport,Obokote Airport,-0.850000023841858,26.3330001831055,Obokote
small_airport,Kasongo Airport,-4.53299999237061,26.617000579834,Kasongo
small_airport,Kailo Airport,-2.63299989700317,26.1000003814697,Kailo
small_airport,Punia Airport,-1.36699998378754,26.3330001831055,Punia
small_airport,Punia-Basenge Airport,-1.46700000762939,26.4330005645752,Punia-Basenge
small_airport,Saulia Airport,-1.53299999237061,26.5330009460449,Saulia
small_airport,Kasese Airport,-1.63300001621246,27.0499992370605,Kasese
small_airport,Phibraki Airport,-2.93300008773804,27.5330009460449,Phibraki
small_airport,Kamituga Airport,-3.03299999237061,28.117000579834,Kamituga
small_airport,Lugushwa Airport,-3.31699991226196,27.882999420166,Lugushwa
medium_airport,Lubumbashi International Airport,-11.5913000107,27.5308990479,Lubumbashi
small_airport,Pweto Airport,-8.46700000762939,28.882999420166,Pweto
small_airport,Mulungwishi Airport,-10.75,26.632999420166,Mulungwishi
small_airport,Fungurume Airport,-10.5333003997803,26.3250007629395,Fungurume
small_airport,Kasenga Airport,-10.3500003814697,28.632999420166,Kasenga
small_airport,Katwe Airport,-10.5500001907349,27.8500003814697,Katwe
small_airport,Kamatanda Airport,-10.8330001831055,26.75,Kamatanda
small_airport,Mwadingusha Airport,-10.75,27.2000007629395,Mwadingusha
medium_airport,Kolwezi Airport,-10.7658996582031,25.5056991577148,
small_airport,Mutshatsha Airport,-10.5670003890991,24.3999996185303,Mutshatsha
small_airport,Kisenge Airport,-10.6669998168945,23.1669998168945,Kisenge
small_airport,Lubudi Airport,-9.93299961090088,26,Lubudi
small_airport,Mitwaba Airport,-8.64500045776367,27.3449993133545,Mitwaba
small_airport,Manono Airport,-7.28888988494873,27.3943996429443,Manono
small_airport,Moba Airport,-7.06699991226196,29.7830009460449,Moba
small_airport,Mukoy Airport,-7.53299999237061,28.7000007629395,Mukoy
small_airport,Kabombo Airport,-7.34999990463257,28.0330009460449,Kabombo
small_airport,Bukena Airport,-7.75,27.2000007629395,Bukena
medium_airport,Kalemie Airport,-5.87555980682373,29.25,
small_airport,Sominka Airport,-7.41699981689453,27.1499996185303,Sominka
small_airport,Pepa Airport,-7.71700000762939,29.7999992370605,Pepa
small_airport,Kansimba Airport,-7.31699991226196,29.1669998168945,Kansimba
small_airport,Lusinga Airport,-8.93299961090088,27.1830005645752,Lusinga
small_airport,Kabalo Airport,-6.08300018310547,26.9169998168945,Kabalo
small_airport,Nyunzu Airport,-5.93300008773804,28,Nyunzu
small_airport,Luvua Airport,-7.93300008773804,28.5330009460449,Luvua
small_airport,Kongolo Airport,-5.39444,26.99,Kongolo
medium_airport,Kamina Base Airport,-8.6420202255249,25.2528991699219,
small_airport,Ville Airport,-8.72861003875732,24.9913997650146,Kamina
small_airport,Songa Airport,-8.10000038146973,25.0330009460449,Songa
small_airport,Sandoa Airport,-9.63300037384033,22.8500003814697,Sandoa
small_airport,Kanene Airport,-9.30000019073486,24.6669998168945,Kanene
small_airport,Dilolo Airport,-10.7170000076294,22.3500003814697,Dilolo
small_airport,Kasaji Airport,-10.3500003814697,23.4169998168945,Kasaji
small_airport,Kapanga Airport,-8.35000038146973,22.5830001831055,Kapanga
small_airport,Kaniama Airport,-7.58300018310547,24.1499996185303,Kaniama
small_airport,Luena Airport,-9.46700000762939,25.75,Luena
small_airport,Kaniama Airport,-7.69999980926514,24.0499992370605,Kaniama
medium_airport,Kananga Airport,-5.90005016327,22.4692001343,Kananga
small_airport,Lubondaie Airport,-6.58300018310547,22.5,Lubondaie
small_airport,Kasonga Airport,-6.65000009536743,22.382999420166,Kasonga
small_airport,Luiza Airport,-7.18300008773804,22.3999996185303,Luiza
small_airport,Moma Airport,-7.23299980163574,22.6000003814697,Moma
small_airport,Mboi Airport,-6.83300018310547,22,Mboi
small_airport,Muambi Airport,-6.68300008773804,22.5330009460449,Muambi
small_airport,Tshikapa Airport,-6.43833,20.794701,Tshikapa
small_airport,Bulape Airport,-4.61700010299683,21.6000003814697,Bulape
small_airport,Mutoto Airport,-5.69999980926514,23.7169990539551,Mutoto
small_airport,Luebo Airport,-5.34999990463257,21.3330001831055,Luebo
small_airport,Musese Airport,-5.5,21.4330005645752,Musese
small_airport,Diboko Airport,-7.00361013412476,21.2441997528076,Diboko
small_airport,Tshibala Airport,-6.93300008773804,22,Tshibala
small_airport,Tshikaji Airport,-5.96700000762939,22.4169998168945,Tshikaji
small_airport,Katubwe Airport,-6.05000019073486,22.6000003814697,Katubwe
small_airport,Lutshatsha Airport,-6.21700000762939,22.0830001831055,Lutshatsha
small_airport,Kalonda Airport,-6.46700000762939,20.7999992370605,Kalonda
small_airport,Lodja Airport,-3.41700005531311,23.4500007629395,Lodja
small_airport,Kole Sur Lukenie Airport,-3.40000009536743,22.5330009460449,Kole Sur Lukenie
small_airport,Dingele Airport,-3.59999990463257,24.5830001831055,Dingele
small_airport,Lomela Airport,-2.29999995231628,23.2670001983643,Lomela
small_airport,Kutusongo Airport,-2.66700005531311,23.1669998168945,Kutusongo
small_airport,Katako'kombe Airport,-3.46700000762939,24.4330005645752,Katako'kombe
small_airport,Shongamba Airport,-4.34999990463257,21.2830009460449,Shongamba
small_airport,Lusambo Airport,-4.961669921875,23.3782997131348,Lusambo
small_airport,Tshumbe Airport,-4.09999990463257,24.367000579834,Tshumbe
small_airport,Lukombe-Batwa Airport,-4.33300018310547,22.0830001831055,Lukombe-Batwa
small_airport,Wasolo Airport,-3.95000004768372,22.5170001983643,Wasolo
small_airport,Mweka Airport,-4.84999990463257,21.5499992370605,Mweka
small_airport,Wembo-Nyama Airport,-4.48299980163574,24.4500007629395,Wembo-Nyama
small_airport,Bena-Dibele Airport,-4.072623,22.841091,Bena-Dibele
small_airport,Dikungu Airport,-4.03299999237061,24.4669990539551,Dikungu
small_airport,Basongo Airport,-4.315802,20.414891,Basongo
small_airport,Ilebo Airport,-4.329919,20.590124,Ilebo
small_airport,Dekese Airport,-3.46700000762939,21.4330005645752,Dekese
small_airport,Idumbe Airport,-3.91700005531311,21.5830001831055,Idumbe
medium_airport,Mbuji Mayi Airport,-6.12124013901,23.5690002441,Mbuji Mayi
small_airport,Bibanga Airport,-6.25336,23.945979,Bibanga
small_airport,Gandajika Airport,-6.733,23.950001,Gandajika
small_airport,Mwene-Ditu Airport,-6.98299980163574,23.0830001831055,Mwene-Ditu
small_airport,Kipushi Airport,-6.16699981689453,25.1830005645752,Kipushi
small_airport,Kashia Airport,-7.21700000762939,23.75,Kashia
small_airport,Munkamba Airport,-5.76700019836426,23.0499992370605,Munkamba
small_airport,Kisengwa Airport,-6.01700019836426,25.882999420166,Kisengwa
small_airport,Lubao Airport,-5.30000019073486,25.7329998016357,Lubao
small_airport,Tunta Airport,-6.132999897,24.4829998016,Kabinda
small_airport,Finleyville Airpark,40.2458992004395,-80.0122985839844,Finleyville
small_airport,Koulamoutou Airport,-1.106,12.503,Koulamoutou
small_airport,Amvémé Airport,0.287176,11.386303,Amvémé
small_airport,Akieni Airport,-1.13967001438,13.9035997391,Akieni
small_airport,Gamba Airport,-2.785278,10.047222,Gamba
small_airport,Kintail Farm Airport,33.8255996704102,-83.6397018432617,Monroe
closed,Flying H Ranch Inc Airport,33.1978,-84.084396,Jackson
small_airport,Howard Private Airport,33.3515014648437,-83.9637985229492,Jackson
small_airport,Wilson Airport,34.869499206543,-85.1996994018555,Ringgold
small_airport,Mallards Landing Airport,33.3656997680664,-84.1651992797852,Locust Grove
heliport,Ramada Inn Antebellum Heliport,33.5535011291504,-83.4716033935547,Madison
small_airport,Monticello Sky Ranch Airport,33.3325004577637,-83.7268981933594,Monticello
closed,Crawford Hendrix Farm Airport,32.237202,-81.644995,Statesboro
small_airport,Jumpin J Airport,32.6917991638184,-84.4971008300781,Talbotton
small_airport,Fly-N-S Ranch Airport,34.4516983032227,-83.7885971069336,Clermont
small_airport,Ridgeview Farm Airport,33.0834999084473,-84.3582992553711,Zebulon
heliport,Childrens Health Care Atl At Scottish Rite Heliport,33.9071998596191,-84.3542022705078,Atlanta
closed,Tallassee Plantation Airport,31.5835,-84.390503,Albany
closed,Double 'O' Farm Airport,31.534901,-84.002096,Albany
small_airport,Pinebloom Plantation Airport,31.4029998779297,-84.3227005004883,Albany
closed,Klockner Airport,33.708698,-83.579101,Bostwick
small_airport,Taylor Field,33.7243003845215,-83.5668029785156,Bostwick
small_airport,Flint River Nursery Airport,32.1688003540039,-83.973503112793,Byromville
small_airport,Big Creek Flying Ranch Airport,34.8329010009766,-83.4095993041992,Clayton
small_airport,Hearn Airport,32.1571006774902,-81.8887023925781,Claxton
small_airport,Kayes Airport,14.431300163269,-11.439700126648,
small_airport,Alexander Memorial Airport,33.183534,-84.377997,Williamson
small_airport,Stafford Airport,30.8111000061035,-81.4627990722656,Cumberland Island
small_airport,Patterson Island Airport,31.4612998962402,-81.3386993408203,Darien
small_airport,Jordans Airport,31.4384994506836,-84.7082977294922,Arlington
small_airport,Wyatt Airport,34.5783004760742,-85.383903503418,Summerville
heliport,Monroe County Hospital Heliport,33.0312004089355,-83.9449005126953,Forsyth
small_airport,Fargo Airport,30.6912994384766,-82.5675964355469,Fargo
heliport,Fort Gordon Hqs Helipad Heliport,33.4203987121582,-82.1396026611328,Fort Gordon(Augusta)
closed,Mathis Airport,34.1012,-84.161003,Cumming
heliport,East Georgia Regional Medical Center Heliport,32.4053001403809,-81.7683029174805,Statesboro
small_airport,Wellers Landing Airport,33.1562,-84.431,Hollonville
closed,Eliott Barrow Airport,33.2001,-82.266502,Matthews
small_airport,Two Rocks Airport,33.4735984802246,-84.6735992431641,Palmetto
heliport,Candler Co Hospital Heliport,32.4085006714,-82.0660018921,Metter
heliport,West Georgia Medical Center Heliport,33.0312004089355,-85.0558013916016,Lagrange
closed,Tootle Airport,32.032028,-82.044178,Reidsville
small_airport,Cypress Lakes Airport,32.1575012207031,-81.3966979980469,Savannah
small_airport,Foothills-Holcomb Airport,34.3917007446,-84.2416992188,Marble Hill
heliport,Memorial Hospital Heliport,32.0210990905762,-81.0802993774414,Savannah
heliport,Walton County Hospital Heliport,33.78319931,-83.71790314,Monroe
small_airport,Hodges Airpark,31.9843997955322,-81.2462005615234,Savannah
heliport,Beaver Trail Heliport,34.2541999816895,-83.9684982299805,Gainesville
small_airport,Daniels Airport,32.6141014099121,-82.2970962524414,Swainsboro
small_airport,Crowe Airport,31.6168003082275,-83.8832015991211,Sylvester
small_airport,Briggs Field,32.3213996887207,-81.4266967773438,Guyton
small_airport,Richards Airport,33.0792999267578,-85.0316009521484,Lagrange
small_airport,Townsend Air Strip,31.5433006286621,-81.534797668457,Townsend
small_airport,Bivins Airport,31.1851997375488,-82.2734985351562,Waycross
small_airport,Mclendon Airport,31.586111,-84.790556,Edison
small_airport,Thistle Field,32.9278984069824,-84.1412963867188,Yatesville
small_airport,Dream Team Airport,33.5974998474121,-83.5177993774414,Madison
heliport,Vogtle Electric Generating Plant Heliport,33.1251983642578,-81.7453994750977,Waynesboro
heliport,Saint Joseph's Hospital Heliport,33.9108009338379,-84.3507995605469,Atlanta
small_airport,Rollins Airport,33.815105,-84.371871,Atlanta
heliport,Interstate North Heliport,33.9009017944336,-84.4692001342773,Atlanta
heliport,Northside Hospital Heliport,33.9095001220703,-84.3526992797852,Atlanta
heliport,The Coca Cola Company Heliport,33.7709007263184,-84.3988037109375,Atlanta
heliport,Roswell Animal Hospital Heliport,34.0308990478516,-84.3560028076172,Roswell
heliport,Dekalb Police Dept Heliport,33.7773017883,-84.242401123,Avondale Estates
small_airport,Antique Acres Airport,33.1001014709473,-84.0585021972656,Barnesville
heliport,Satilla Regional Medical Center Heliport,31.2513999938965,-82.3356018066406,Waycross
small_airport,Kenley Field,33.2690010070801,-84.4971008300781,Brooks
small_airport,Cedar Ridge Airport,33.2551002502441,-84.4001998901367,Griffin
closed,Byromville Aerodrome,32.17933,-83.899901,Byromville
heliport,Crawford W. Long Memorial Hospital Heliport,33.76869965,-84.38629913,Atlanta
closed,Mercer Airfield,34.437,-84.919702,Calhoun
heliport,Bridge Building Heliport,33.8101005554199,-84.3957977294922,Atlanta
small_airport,King Sky Ranch Airport,34.7681999206543,-83.592903137207,Clarkesville
small_airport,Flying 'H' Ranch Airport,33.1147994995117,-84.4490966796875,Concord
heliport,Paulding Memorial Hospital Heliport,33.9197998046875,-84.8526992797852,Dallas
heliport,Hamilton Medical Center Heliport,34.7890014648438,-84.9727020263672,Dalton
heliport,South Fulton Medical Center Heliport,33.6795997619629,-84.4271011352539,East Point
small_airport,Pratermill Flight Park Airport,34.8816986083984,-84.8897018432617,Dalton
small_airport,Shade Tree Airport,33.1618003845215,-84.4533004760742,Concord
small_airport,Takle Field,33.0418014526367,-84.4123992919922,Concord
small_airport,Meadowlark Airport,33.0872993469238,-84.4051971435547,Concord
small_airport,Broken Ranch Airport,33.154899597168,-83.8988037109375,Forsyth
closed,Wallace Field,34.135798,-85.112197,Rome
heliport,Appling General Hospital Heliport,31.7688007354736,-82.348503112793,Baxley
small_airport,Dresden Airport,33.344799041748,-84.9113006591797,Newnan
small_airport,Whispering Pines Airport,33.782299041748,-83.9888000488281,Conyers
small_airport,Cameron Field,32.5477981567383,-83.8268966674805,Ft Valley
closed,Morgan Farm Field,33.595901,-83.804102,Covington
small_airport,Windy Hill Airport,33.5467987060547,-83.8054962158203,Covington
heliport,Mc Donald Heliport,34.2039985657,-84.0513000488,Cumming
heliport,State Capital Parking Lot Heliport,33.7484016418457,-84.3873977661133,Atlanta
small_airport,Little Tobesofkee Creek Ranch Airport,32.9838981628418,-84.0955963134766,Barnesville
small_airport,High Valley Airpark,34.6981010437012,-84.0127029418945,Suches
closed,Wade Plantation Airport,32.9771,-81.5362,Sylvania
small_airport,Diamond S Airport,33.4757995605469,-84.2769012451172,Lovejoy
small_airport,Walker Field,33.4520988464355,-84.4094009399414,Fayetteville
small_airport,Adams Airport,33.3970985412598,-84.4601974487305,Fayetteville
small_airport,Beck Field,33.519401550293,-84.5143966674805,Fayetteville
closed,Bishops Airport,33.445301,-84.4067,Fayetteville
small_airport,Mc Lendon Airport,33.4915008545,-84.489402771,Fayetteville
small_airport,Coleman Field,33.5261993408203,-84.502197265625,Fayetteville
heliport,Fort Mcpherson Heliport,33.7125015258789,-84.4306030273438,Fort Mcpherson
closed,Joseph G Lapointe(Martin Army Hospital) Heliport,32.383499,-84.933296,Fort Benning(Columbus)
small_airport,Grayhill Airport,32.9489021301,-85.05052948,LaGrange
small_airport,Miami Valley Farm Airport,32.5488014221191,-83.8018035888672,Fort Valley
small_airport,Ansongo Airport,15.6999998092651,0.5,Ansongo
small_airport,Gabbs Airport,38.9240989685,-117.958999634,Gabbs
small_airport,Bandiagara Airport,14.3330001831055,-3.59999990463257,Bandiagara
small_airport,Bafoulabe Airport,13.8000001907,-10.8500003815,Bafoulabe
small_airport,Bougouni Airport,11.4499998092651,-7.51700019836426,Bougouni
small_airport,Bourem Airport,17.0330009460449,-0.400000005960465,Bourem
large_airport,Modibo Keita International Airport,12.5335,-7.94994,Bamako
small_airport,Dioila Airport,12.511918,-6.801277,Dioila
small_airport,Douentza Airport,15,-2.91700005531311,Douentza
small_airport,Faladie Airport,13.1499996185303,-8.33300018310547,Faladie
small_airport,Goundam Airport,16.361400604248,-3.5997200012207,Goundam
medium_airport,Gao Airport,16.2483997344971,-0.005456000100821,
small_airport,Kenieba Airport,12.8330001831055,-11.25,Kenieba
small_airport,Kidal Airport,18.4330005646,1.41700005531,Kidal
small_airport,Ke-Macina Airport,13.9670000076294,-5.38299989700317,Ke-Macina
small_airport,Kolokani Airport,13.5329999923706,-8.05000019073486,Kolokani
small_airport,Koutiala Airport,12.3830003738403,-5.46700000762939,Koutiala
small_airport,Kita Airport,13.0670003890991,-9.48299980163574,Kita
medium_airport,Kayes Dag Dag Airport,14.4812002182007,-11.4043998718262,
small_airport,Markala Airport,13.6999998092651,-6.06699991226196,Markala
medium_airport,Mopti Airport,14.5128002167,-4.07955980301,
small_airport,Menaka Airport,15.8500003815,2.43300008774,Menaka
small_airport,Niafunke Airport,15.9329996109009,-4.01700019836426,Niafunke
small_airport,Nara Airport,15.2170000076294,-7.26700019836426,Nara
small_airport,Nioro du Sahel Airport,15.2381000518799,-9.57610988616943,Nioro du Sahel
small_airport,Sikasso Airport,11.3330001831055,-5.69999980926514,Sikasso
small_airport,Dignangan Airport,11.5979995727539,-5.79970979690552,
medium_airport,Timbuktu Airport,16.7304992675781,-3.00758004188538,Timbuktu
small_airport,Tessalit Airport,20.2430000305176,0.977307975292206,
small_airport,Yélimané Airport,15.1330003738403,-10.5670003890991,Yélimané
small_airport,Guasopa Airport,-9.225918,152.944352,Woodlark (Muyua) Island
closed,RAF Barford St. John,52.0047988891602,-1.35754001140594,
small_airport,Fishburn Airfield,54.6867980957031,-1.45831000804901,Sedgefield
closed,Alexandra Park Aerodrome,53.4364013671875,-2.25020003318787,Manchester
closed,RAF Molesworth,52.3838157653809,-0.417050004005432,Molesworth
small_airport,Kirkbride Airfield,54.882,-3.2006,Kirkbride
small_airport,Draycott Farm,51.4934005737,-1.74381995201,Swindon
small_airport,Enstone Aerodrome,51.9281666667,-1.4285,Oxfordshire
small_airport,Causeway Airfield,55.05811,-6.5834,Coleraine
small_airport,Aboyne Airfield,57.075556,-2.839444,Aboyne
small_airport,Spanhoe,52.5582207203,-0.62019109726,
small_airport,Aston Down Airfield,51.7080555556,-2.13055555556,Minchinhampton
closed,Benone Strand/Londerry Airfield,55.166667,-6.859167,Benone
small_airport,Bidford Airfield,52.1377777778,-1.85027777778,Bidford on Avon
small_airport,Blease Hall,54.2936111111,-2.69361111111,Old Hutton
small_airport,Brent Tor Airfield,50.5925,-4.145278,Tavistock
small_airport,Bryngwyn Bach Airfield,53.27,-3.35611111111,Rhuallt
small_airport,Burn Airfield,53.7458333333,-1.08444444444,Selby
small_airport,Camphill Airfield,53.305,-1.73138888889,Great Hucklow
closed,Carlton Moor Airfield,54.411111,-1.200556,Ashbourne
closed,RAF St. David's,51.886134,-5.216221,
closed,RAF Catterick,54.3665084231,-1.61808013916,Catterick
small_airport,Bristol and Gloucestershire Gliding Club,51.713682,-2.283697,
small_airport,Shenstone Hall Farm Airstrip,52.640056,-1.823226,Shenstone
small_airport,Croft Farm Airfield,52.0856666667,-2.13572222222,Defford
small_airport,Dorset Gliding Club (Eyres Field),50.708933,-2.219496,
small_airport,Newton Peveril Airfield,50.7950039633,-2.09641456604,
small_airport,Stancombe Farm Airstrip (Private),50.7245301059,-2.63446569443,Litton Cheney
heliport,Morn Farm Helipad (Private),50.6251751577,-2.51304209232,Chickerell
small_airport,Melbury Airstrip,50.8794545,-2.6180083,Melbury
small_airport,Langar Airfield,52.89593,-0.90101,Langar
small_airport,Middle Pymore Farm Airstrip (Private),50.7512824893,-2.75954246521,Pymore Bridport
small_airport,Bath Wilts & North Dorset Gliding Club,51.1288992335,-2.24601745605,Kingston Deverill
small_airport,Heywood Farm Airstrip,51.0038717895,-3.24156761169,Taunton
small_airport,Cottage Farm Airstrip UL,52.669857,-1.520657,Norton-Juxta-Twycross
small_airport,Old Park Farm Airstrip,51.5472691275,-3.71732711792,Port Talbot
small_airport,Horse Leys Farm Airstrip,52.784969,-1.096687,Burton-on-the-Wolds
small_airport,White Ox Mead Airstrip,51.319831,-2.400856,Peasdown St John
small_airport,Eshott Airfield,55.2804841148,-1.71489715576,Eshott
closed,Brunton Airfield,55.5245496174,-1.67790412903,Brunton
closed,Northrepps International Airport,52.901659,1.328642,Cromer
heliport,RAF Boulmer,55.421025,-1.600571,Boulmer
small_airport,Lower Upham Airfield,50.972508,-1.248493,Bishops Waltham
closed,RAF Dallachy Air Base,57.656957,-3.065902,
small_airport,Lower Upham Farm Airfield,51.4966945187,-1.71270847321,Malborough
small_airport,Clench Common Airfield,51.3899407479,-1.73352241516,Malborough
small_airport,Keyston Airfield,52.367424311,-0.47833442688,Huntingdon
small_airport,Cromer/Northrepps Aerodrome,52.893807,1.32106,Cromer
small_airport,Easter Airfield,57.75419,-3.942289,Fearn
small_airport,Bowerswaine Farm Airfield,50.8898779146,-1.98431968689,Wimbourne
small_airport,Wing Farm Airfield,51.1634405793,-2.20859527588,Longbridge Deveril
small_airport,Colemore Farm Airfield,51.0609257603,-1.0107421875,Faringdon
small_airport,Eggesford Airfield,50.866929123,-3.86366844177,Chulmleigh
closed,Lower Manor Farm Airstrip,50.627714,-2.517672,Chickerell
small_airport,Yatesbury Airfield,51.4319391135,-1.9127368927,Malborough
small_airport,Milton Airfield,52.5840688827,-0.32735824585,Peterborough
small_airport,Roche Barton Farm Airstrip,50.419898,-4.805596,
small_airport,Walton Wood Airfield,53.6307962719,-1.26145362854,Wrangbrook
small_airport,Boston Aerodrome,52.9745654966,-0.0707674026489,Boston
small_airport,Steventon Private Airstrip,51.621133,-1.333915,
small_airport,Porthtowan Airfield,50.2842116083,-5.2298784256,Porthtowan
closed,Manstage Airfield,50.729461,-4.124357,Oakhampton
small_airport,Branscombe Airfield,50.6979595159,-3.15502882004,Branscombe
small_airport,Farway Common Airfield,50.737107,-3.179255,Sidford
small_airport,Ashcroft Airfield,53.1644238046,-2.57217407227,Winsford
small_airport,Audley End Airfield,52.0091365357,0.224275588989,Safron Waldon
small_airport,Eddsfield Airfield,54.111371,-0.4617264,Eddsfield
closed,Canterbury Airfield,51.291875,0.999584,Canterbury
small_airport,Gigha Airfield,55.6551708463,-5.75503349304,Gigha Island
small_airport,Egerton Airfield,51.1913670406,0.688490867615,Egerton
closed,Hoy/Longhope Airfield,58.791779,-3.216076,Orkney Isle
small_airport,High Easter Airfield,51.8062266163,0.34083366394,High Easter
small_airport,Hibaldstow Airfield,53.4956029923,-0.517730712891,Hibaldstow
small_airport,Hinton-in-the-Hedges Airfield,52.028717,-1.207157,Hinton-in-the-Hedges
closed,RAF Bottesford,52.963904,-0.779926,Normanton
small_airport,Elvington Airfield,53.9231444281,-0.991344451904,York
small_airport,Lane Farm Airstrip,52.115335,-3.197891,
small_airport,Finmere Aerodrome,51.9849858608,-1.06515884399,Buckingham
small_airport,Great Massingham Airfield,52.7817928573,0.679607391357,
small_airport,Manor Farm Airstrip,51.3078209,-1.6735274,
closed,RNAS Arbroath / HMS Condor / RM Condor Air Base,56.581045,-2.615604,Arbroath
closed,RAF Nutts Corner / Belfast-Nutts Corner Airport,54.6302822067,-6.1545753479,
closed,RAF Methold,52.5119377023,0.548801422119,
closed,RNAS/RAF Donibristle / HMS Merlin,56.0341708219,-3.35366249084,
small_airport,Redlands airfield,51.5608333333,-1.70444444444,"Swindon, Wiltshire, UK"
closed,RAF Hixon,52.8374100309,-2.00852394104,Staffordshire
closed,RAF Abbots Bromley,52.8250683,-1.8915796,Staffordshire
closed,RAF Acaster Malbis,53.879806506,-1.11983299255,North Yorkshire
closed,RFCS Southfields / RAF Acklington,55.296111,-1.634444,Northumberland
closed,RAF Akeman Street,51.823889,-1.515556,Oxfordshire
closed,RAF Aldermaston,51.3702532906,-1.14137649536,Berkshire
closed,RFC All Hallows / RAF All Hallows,51.4657720416,0.634846687317,Kent
closed,RAF Alness / RAF Invergordon,57.68202,-4.260309,Ross and Cromarty
small_airport,Staindrop Private Airstrip,54.57053,-1.792738,
closed,RAF Andrews Field / RAF Great Saling,51.8975,0.460278,Essex
closed,RAF Ansty,52.429167,-1.408611,Warwickshire
closed,HMS Goldcrest / RAF Angle / RNAS Angle,51.672954,-5.095575,Pembrokeshire
closed,RFC Anwick / RAF Anwick,53.047742,-0.349897,Lincolnshire
closed,RAF Appledram,50.8091890506,-0.807495117188,West Sussex
closed,RAF Ashbourne,53.006944,-1.706944,Derbyshire
closed,RAF Ashford,51.125278,0.816111,Kent
closed,RAF Atcham,52.690278,-2.636667,Shropshire
closed,RAF Atherstone,52.161111,-1.686667,Warwickshire
closed,RAF Attlebridge,52.6924336379,1.1127948761,Norfolk
closed,RAF Babdown Farm,51.6443087221,-2.22370147705,Gloucestershire
closed,RAF Bacton,52.838,1.479,Norfolk
closed,RAF Balado Bridge,56.211944,-3.462222,Tayside
closed,RAF Balderton,53.036389,-0.785833,Nottinghamshire
closed,RAF Ballyhalbert,54.496,-5.47,County Down
closed,RAF Banff,57.666903,-2.64053,Aberdeenshire
closed,RAF Bardney,53.225278,-0.291944,Lincolnshire
closed,RAF Barton Bendish,52.61,0.54,Norfolk
closed,RAF Bassingbourn,52.0964087747,-0.0534725189209,Hertfordshire
closed,RAF Bircotes,53.4338273019,-1.0375213623,South Yorkshire
closed,RAF Beaulieu,50.8061516887,-1.50461196899,Hampshire
closed,RAF Bekesbourne,51.252397,1.160015,Kent
closed,RAF Bempton,54.1499,-0.1778,Yorkshire
closed,RAF Bibury,51.781389,-1.836111,Gloucestershire
closed,RAF Birch,51.8425,0.780556,Essex
closed,RAF Bircham Newton,52.875,0.657,Norfolk
closed,RAF Bishopscourt,54.3074102846,-5.57547569275,County Down
closed,RAF Bisterne,50.818333,-1.780556,Hampshire
closed,RAF Bitteswell,52.459444,-1.246111,Leicestershire
closed,RAF Blakehill Farm,51.6222264521,-1.88921928406,Wiltshire
closed,RAF Blyton,53.451111,-0.693611,Lincolnshire
closed,RAF Bodney,52.5616384552,0.714712142944,Norfolk
closed,RAF Bognor,50.796205,-0.702928,West Sussex
closed,RAF Bolt Head,50.2238448841,-3.801612854,Devon
closed,RAF Bottisham,52.2138,0.2571,Cambridgeshire
closed,RAF Boulmer Air Base,55.408309,-1.597223,Northumberland
closed,RAF Bovingdon,51.726944,-0.543333,Hertfordshire
closed,RAF Boxted,51.937778,0.931944,Essex
closed,RAF Bracebridge Heath,53.19244,-0.523584,Lincolnshire
closed,RAF Bradwell Bay,51.735278,0.901667,Essex
closed,RAF Bramcote / HMS Gamecock,52.489722,-1.399167,Warwickshire
closed,RAF Bratton,52.730919,-2.540863,Shropshire
closed,RAF Talbenny,51.758239,-5.141378,Pembrokeshire
closed,RAF Breighton,53.8064292368,-0.907573699951,Yorkshire
closed,RAF Brenzett,51.014444,0.879167,Kent
closed,RAF Broadwell,51.7595529887,-1.64125442505,Oxfordshire
closed,RAF Brooklands,51.348608,-0.470326,Surrey
